state,district,month,age_0_5,age_5_17,age_18_greater,total_enrollments,child_enrolment_ratio,teen_enrolment_ratio,adult_enrolment_ratio,risk_score
Meghalaya,West Jaintia Hills,2025-11,75,149,285,509,0.14734774066797643,0.29273084479371314,0.5599214145383105,0.23222003929273086
Meghalaya,West Jaintia Hills,2025-12,25,240,5,270,0.09259259259259259,0.8888888888888888,0.018518518518518517,0.324074074074074
Meghalaya,West Khasi Hills,2025-03,118,113,442,673,0.17533432392273401,0.16790490341753342,0.6567607726597325,0.2212481426448737
Meghalaya,West Khasi Hills,2025-04,896,2670,1129,4695,0.1908413205537806,0.5686900958466453,0.24046858359957402,0.30915867944621933
Meghalaya,West Khasi Hills,2025-05,406,1103,923,2432,0.1669407894736842,0.4535361842105263,0.3795230263157895,0.27417763157894737
Meghalaya,West Khasi Hills,2025-06,129,1296,752,2177,0.05925585668350942,0.5953146531924667,0.3454294901240239,0.24869085898024804
Meghalaya,West Khasi Hills,2025-07,442,1998,1179,3619,0.12213318596297319,0.5520862116606797,0.32578060237634704,0.2714838353136225
Meghalaya,West Khasi Hills,2025-09,207,496,323,1026,0.20175438596491227,0.4834307992202729,0.3148148148148148,0.29756335282651075
Meghalaya,West Khasi Hills,2025-10,118,223,297,638,0.18495297805642633,0.3495297805642633,0.46551724137931033,0.2623824451410658
Meghalaya,West Khasi Hills,2025-11,75,204,181,460,0.16304347826086957,0.4434782608695652,0.3934782608695652,0.27021739130434785
Meghalaya,West Khasi Hills,2025-12,19,75,84,178,0.10674157303370786,0.42134831460674155,0.47191011235955055,0.23764044943820223
Mizoram,Aizawl,2025-09,262,92,11,365,0.7178082191780822,0.25205479452054796,0.030136986301369864,0.5093150684931507
Mizoram,Aizawl,2025-10,198,85,45,328,0.6036585365853658,0.25914634146341464,0.13719512195121952,0.45365853658536587
Mizoram,Aizawl,2025-11,237,51,4,292,0.8116438356164384,0.17465753424657535,0.0136986301369863,0.5407534246575343
Mizoram,Aizawl,2025-12,65,8,1,74,0.8783783783783784,0.10810810810810811,0.013513513513513514,0.5608108108108107
Mizoram,Champhai,2025-04,275,76,17,368,0.7472826086956522,0.20652173913043478,0.04619565217391304,0.514945652173913
Mizoram,Champhai,2025-06,86,26,26,138,0.6231884057971014,0.18840579710144928,0.18840579710144928,0.4492753623188406
Mizoram,Champhai,2025-07,95,57,20,172,0.5523255813953488,0.3313953488372093,0.11627906976744186,0.44244186046511624
Mizoram,Champhai,2025-09,117,38,0,155,0.7548387096774194,0.24516129032258063,0.0,0.5264516129032257
Mizoram,Champhai,2025-10,136,22,19,177,0.768361581920904,0.12429378531073447,0.10734463276836158,0.5090395480225989
Mizoram,Champhai,2025-11,78,34,7,119,0.6554621848739496,0.2857142857142857,0.058823529411764705,0.4848739495798319
Mizoram,Champhai,2025-12,18,16,2,36,0.5,0.4444444444444444,0.05555555555555555,0.4388888888888889
Mizoram,Hnahthial,2025-09,1,0,0,1,1.0,0.0,0.0,0.6
Mizoram,Hnahthial,2025-11,1,0,0,1,1.0,0.0,0.0,0.6
Mizoram,Khawzawl,2025-09,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0,0.4285714285714285
Mizoram,Khawzawl,2025-10,0,1,20,21,0.0,0.047619047619047616,0.9523809523809523,0.10952380952380952
Mizoram,Khawzawl,2025-11,2,1,4,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2714285714285714
Mizoram,Khawzawl,2025-12,0,1,0,1,0.0,1.0,0.0,0.3
Mizoram,Kolasib,2025-07,44,21,20,85,0.5176470588235295,0.24705882352941178,0.23529411764705882,0.40823529411764703
Mizoram,Kolasib,2025-09,53,13,8,74,0.7162162162162162,0.17567567567567569,0.10810810810810811,0.49324324324324326
Mizoram,Kolasib,2025-10,41,11,3,55,0.7454545454545455,0.2,0.05454545454545454,0.5127272727272728
Mizoram,Kolasib,2025-11,38,6,4,48,0.7916666666666666,0.125,0.08333333333333333,0.5208333333333333
Mizoram,Kolasib,2025-12,13,0,0,13,1.0,0.0,0.0,0.6
Mizoram,Lawngtlai,2025-05,280,62,29,371,0.7547169811320755,0.16711590296495957,0.07816711590296496,0.5107816711590296
Mizoram,Lawngtlai,2025-06,119,43,11,173,0.6878612716763006,0.24855491329479767,0.06358381502890173,0.49364161849710986
Mizoram,Lawngtlai,2025-07,240,59,31,330,0.7272727272727273,0.1787878787878788,0.09393939393939393,0.4993939393939394
Mizoram,Lawngtlai,2025-09,144,97,13,254,0.5669291338582677,0.38188976377952755,0.051181102362204724,0.45984251968503936
Mizoram,Lawngtlai,2025-10,66,17,12,95,0.6947368421052632,0.17894736842105263,0.12631578947368421,0.4831578947368421
Mizoram,Lawngtlai,2025-11,116,57,1,174,0.6666666666666666,0.3275862068965517,0.005747126436781609,0.4988505747126436
Mizoram,Lawngtlai,2025-12,199,46,0,245,0.8122448979591836,0.18775510204081633,0.0,0.5436734693877551
Mizoram,Lunglei,2025-05,136,31,16,183,0.7431693989071039,0.16939890710382513,0.08743169398907104,0.505464480874317
Mizoram,Lunglei,2025-07,83,32,20,135,0.6148148148148148,0.23703703703703705,0.14814814814814814,0.45481481481481484
Mizoram,Lunglei,2025-09,78,20,1,99,0.7878787878787878,0.20202020202020202,0.010101010101010102,0.5343434343434342
Mizoram,Lunglei,2025-10,90,11,0,101,0.8910891089108911,0.10891089108910891,0.0,0.5673267326732674
Mizoram,Lunglei,2025-11,125,19,25,169,0.7396449704142012,0.11242603550295859,0.14792899408284024,0.49230769230769234
Mizoram,Lunglei,2025-12,29,3,7,39,0.7435897435897436,0.07692307692307693,0.1794871794871795,0.48717948717948717
Mizoram,Mamit,2025-09,46,9,0,55,0.8363636363636363,0.16363636363636364,0.0,0.5509090909090908
Mizoram,Mamit,2025-10,37,9,3,49,0.7551020408163265,0.1836734693877551,0.061224489795918366,0.5142857142857142
Mizoram,Mamit,2025-11,44,4,0,48,0.9166666666666666,0.08333333333333333,0.0,0.575
Mizoram,Mamit,2025-12,14,5,0,19,0.7368421052631579,0.2631578947368421,0.0,0.5210526315789473
Mizoram,Mammit,2025-09,16,3,0,19,0.8421052631578947,0.15789473684210525,0.0,0.5526315789473684
Mizoram,Mammit,2025-10,19,5,0,24,0.7916666666666666,0.20833333333333334,0.0,0.5375
Mizoram,Mammit,2025-11,24,0,0,24,1.0,0.0,0.0,0.6
Mizoram,Mammit,2025-12,12,0,0,12,1.0,0.0,0.0,0.6
Mizoram,Saiha,2025-05,59,61,63,183,0.3224043715846995,0.3333333333333333,0.3442622950819672,0.3278688524590164
Mizoram,Saiha,2025-07,87,48,18,153,0.5686274509803921,0.3137254901960784,0.11764705882352941,0.44705882352941173
Mizoram,Saiha,2025-09,117,28,1,146,0.8013698630136986,0.1917808219178082,0.00684931506849315,0.5390410958904109
Mizoram,Saiha,2025-10,47,18,5,70,0.6714285714285714,0.2571428571428571,0.07142857142857142,0.48714285714285704
Mizoram,Saiha,2025-11,31,13,15,59,0.5254237288135594,0.22033898305084745,0.2542372881355932,0.4067796610169492
Mizoram,Saiha,2025-12,33,13,0,46,0.717391304347826,0.2826086956521739,0.0,0.5152173913043477
Mizoram,Saitual,2025-09,0,0,1,1,0.0,0.0,1.0,0.1
Mizoram,Saitual,2025-10,1,0,5,6,0.16666666666666666,0.0,0.8333333333333334,0.18333333333333335
Mizoram,Saitual,2025-11,0,2,1,3,0.0,0.6666666666666666,0.3333333333333333,0.2333333333333333
Mizoram,Saitual,2025-12,1,1,0,2,0.5,0.5,0.0,0.44999999999999996
Mizoram,Serchhip,2025-09,33,7,2,42,0.7857142857142857,0.16666666666666666,0.047619047619047616,0.5261904761904762
Mizoram,Serchhip,2025-10,20,5,3,28,0.7142857142857143,0.17857142857142858,0.10714285714285714,0.4928571428571428
Mizoram,Serchhip,2025-11,18,4,1,23,0.782608695652174,0.17391304347826086,0.043478260869565216,0.5260869565217391
Mizoram,Serchhip,2025-12,9,0,0,9,1.0,0.0,0.0,0.6
Nagaland,Chumukedima,2025-04,16,57,13,86,0.18604651162790697,0.6627906976744186,0.1511627906976744,0.3255813953488372
Nagaland,Chumukedima,2025-09,7,13,19,39,0.1794871794871795,0.3333333333333333,0.48717948717948717,0.2564102564102564
Nagaland,Chumukedima,2025-10,6,10,2,18,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.37777777777777777
Nagaland,Chumukedima,2025-11,3,11,16,30,0.1,0.36666666666666664,0.5333333333333333,0.22333333333333333
Nagaland,Chumukedima,2025-12,5,6,0,11,0.45454545454545453,0.5454545454545454,0.0,0.4363636363636363
Nagaland,Dimapur,2025-04,249,454,80,783,0.31800766283524906,0.5798212005108557,0.10217113665389528,0.37496807151979566
Nagaland,Dimapur,2025-05,155,207,22,384,0.4036458333333333,0.5390625,0.057291666666666664,0.40963541666666664
Nagaland,Dimapur,2025-06,105,240,32,377,0.27851458885941643,0.636604774535809,0.08488063660477453,0.36657824933687
Nagaland,Dimapur,2025-07,246,456,82,784,0.3137755102040816,0.5816326530612245,0.10459183673469388,0.37321428571428567
Nagaland,Dimapur,2025-09,121,210,22,353,0.34277620396600567,0.5949008498583569,0.06232294617563739,0.3903682719546742
Nagaland,Dimapur,2025-10,115,125,8,248,0.4637096774193548,0.5040322580645161,0.03225806451612903,0.43266129032258066
Nagaland,Dimapur,2025-11,107,77,29,213,0.5023474178403756,0.3615023474178404,0.13615023474178403,0.4234741784037559
Nagaland,Dimapur,2025-12,20,33,1,54,0.37037037037037035,0.6111111111111112,0.018518518518518517,0.4074074074074074
Nagaland,Kiphire,2025-07,46,233,26,305,0.15081967213114755,0.7639344262295082,0.08524590163934426,0.3281967213114754
Nagaland,Kiphire,2025-09,44,148,9,201,0.21890547263681592,0.736318407960199,0.04477611940298507,0.3567164179104477
Nagaland,Kiphire,2025-10,40,182,5,227,0.1762114537444934,0.801762114537445,0.022026431718061675,0.3484581497797357
Nagaland,Kiphire,2025-11,28,115,11,154,0.18181818181818182,0.7467532467532467,0.07142857142857142,0.3402597402597402
Nagaland,Kiphire,2025-12,5,15,1,21,0.23809523809523808,0.7142857142857143,0.047619047619047616,0.36190476190476184
Nagaland,Kohima,2025-04,212,385,49,646,0.3281733746130031,0.5959752321981424,0.07585139318885449,0.38328173374613
Nagaland,Kohima,2025-07,74,154,11,239,0.30962343096234307,0.6443514644351465,0.04602510460251046,0.3836820083682008
Nagaland,Kohima,2025-09,140,231,13,384,0.3645833333333333,0.6015625,0.033854166666666664,0.4026041666666666
Nagaland,Kohima,2025-10,69,116,8,193,0.35751295336787564,0.6010362694300518,0.04145077720207254,0.3989637305699482
Nagaland,Kohima,2025-11,50,48,26,124,0.4032258064516129,0.3870967741935484,0.20967741935483872,0.3790322580645161
Nagaland,Kohima,2025-12,17,18,0,35,0.4857142857142857,0.5142857142857142,0.0,0.44571428571428573
Nagaland,Longleng,2025-04,131,226,12,369,0.35501355013550134,0.6124661246612466,0.032520325203252036,0.39999999999999997
Nagaland,Longleng,2025-07,47,284,20,351,0.1339031339031339,0.8091168091168092,0.05698005698005698,0.3287749287749288
Nagaland,Longleng,2025-09,17,82,7,106,0.16037735849056603,0.7735849056603774,0.0660377358490566,0.33490566037735847
Nagaland,Longleng,2025-10,6,17,0,23,0.2608695652173913,0.7391304347826086,0.0,0.3782608695652173
Nagaland,Longleng,2025-11,3,18,9,30,0.1,0.6,0.3,0.27
Nagaland,Longleng,2025-12,1,9,0,10,0.1,0.9,0.0,0.33
Nagaland,Meluri,2025-09,1,2,1,4,0.25,0.5,0.25,0.325
Nagaland,Meluri,2025-10,0,5,0,5,0.0,1.0,0.0,0.3
Nagaland,Meluri,2025-11,1,6,1,8,0.125,0.75,0.125,0.3125
Nagaland,Mokokchung,2025-07,73,134,13,220,0.33181818181818185,0.6090909090909091,0.05909090909090909,0.38772727272727275
Nagaland,Mokokchung,2025-09,31,88,13,132,0.23484848484848486,0.6666666666666666,0.09848484848484848,0.3507575757575757
Nagaland,Mokokchung,2025-10,21,44,3,68,0.3088235294117647,0.6470588235294118,0.04411764705882353,0.3838235294117647
Nagaland,Mokokchung,2025-11,5,29,13,47,0.10638297872340426,0.6170212765957447,0.2765957446808511,0.276595744680851
Nagaland,Mokokchung,2025-12,2,20,1,23,0.08695652173913043,0.8695652173913043,0.043478260869565216,0.31739130434782603
Nagaland,Mon,2025-06,39,121,14,174,0.22413793103448276,0.6954022988505747,0.08045977011494253,0.35114942528735626
Nagaland,Mon,2025-07,258,676,69,1003,0.2572283150548355,0.6739780658025922,0.06879361914257229,0.36340977068793623
Nagaland,Mon,2025-09,130,225,30,385,0.33766233766233766,0.5844155844155844,0.07792207792207792,0.3857142857142857
Nagaland,Mon,2025-10,114,246,15,375,0.304,0.656,0.04,0.3832
Nagaland,Mon,2025-11,65,119,41,225,0.28888888888888886,0.5288888888888889,0.18222222222222223,0.3502222222222222
Nagaland,Mon,2025-12,12,47,2,61,0.19672131147540983,0.7704918032786885,0.03278688524590164,0.3524590163934426
Nagaland,Niuland,2025-09,5,10,1,16,0.3125,0.625,0.0625,0.38125
Nagaland,Niuland,2025-10,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0,0.5181818181818182
Nagaland,Niuland,2025-11,0,2,1,3,0.0,0.6666666666666666,0.3333333333333333,0.2333333333333333
Nagaland,Niuland,2025-12,1,0,0,1,1.0,0.0,0.0,0.6
Nagaland,Noklak,2025-04,47,65,16,128,0.3671875,0.5078125,0.125,0.38515625000000003
Nagaland,Noklak,2025-09,4,18,5,27,0.14814814814814814,0.6666666666666666,0.18518518518518517,0.30740740740740735
Nagaland,Noklak,2025-10,12,61,3,76,0.15789473684210525,0.8026315789473685,0.039473684210526314,0.3394736842105263
Nagaland,Noklak,2025-11,7,72,14,93,0.07526881720430108,0.7741935483870968,0.15053763440860216,0.2924731182795699
Nagaland,Noklak,2025-12,0,30,0,30,0.0,1.0,0.0,0.3
Nagaland,Peren,2025-04,201,331,12,544,0.3694852941176471,0.6084558823529411,0.022058823529411766,0.40643382352941176
Nagaland,Peren,2025-05,148,119,15,282,0.524822695035461,0.4219858156028369,0.05319148936170213,0.4468085106382978
Nagaland,Peren,2025-06,37,141,10,188,0.19680851063829788,0.75,0.05319148936170213,0.3484042553191489
Nagaland,Peren,2025-07,36,105,18,159,0.22641509433962265,0.660377358490566,0.11320754716981132,0.3452830188679245
Nagaland,Peren,2025-09,47,90,12,149,0.31543624161073824,0.6040268456375839,0.08053691275167785,0.3785234899328859
Nagaland,Peren,2025-10,23,52,12,87,0.26436781609195403,0.5977011494252874,0.13793103448275862,0.3517241379310345
Nagaland,Peren,2025-11,11,5,21,37,0.2972972972972973,0.13513513513513514,0.5675675675675675,0.2756756756756757
Nagaland,Peren,2025-12,8,0,0,8,1.0,0.0,0.0,0.6
Nagaland,Phek,2025-04,157,268,22,447,0.3512304250559284,0.5995525727069351,0.049217002237136466,0.3955257270693512
Nagaland,Phek,2025-09,50,174,8,232,0.21551724137931033,0.75,0.034482758620689655,0.35775862068965514
Nagaland,Phek,2025-10,42,147,3,192,0.21875,0.765625,0.015625,0.36250000000000004
Nagaland,Phek,2025-11,58,98,6,162,0.35802469135802467,0.6049382716049383,0.037037037037037035,0.39999999999999997
Nagaland,Phek,2025-12,2,8,0,10,0.2,0.8,0.0,0.36
Nagaland,Shamator,2025-09,2,145,9,156,0.01282051282051282,0.9294871794871795,0.057692307692307696,0.29230769230769227
Nagaland,Shamator,2025-10,1,34,0,35,0.02857142857142857,0.9714285714285714,0.0,0.30857142857142855
Nagaland,Shamator,2025-11,0,23,14,37,0.0,0.6216216216216216,0.3783783783783784,0.2243243243243243
Nagaland,Shamator,2025-12,0,19,0,19,0.0,1.0,0.0,0.3
Nagaland,Tseminyu,2025-09,2,4,3,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.3
Nagaland,Tseminyu,2025-10,3,7,1,11,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.3636363636363636
Nagaland,Tseminyu,2025-11,1,3,6,10,0.1,0.3,0.6,0.21
Nagaland,Tseminyu,2025-12,1,1,0,2,0.5,0.5,0.0,0.44999999999999996
Nagaland,Tuensang,2025-04,173,296,34,503,0.34393638170974156,0.588469184890656,0.06759443339960239,0.38966202783300197
Nagaland,Tuensang,2025-07,96,385,30,511,0.18786692759295498,0.7534246575342466,0.05870841487279843,0.3446183953033268
Nagaland,Tuensang,2025-09,73,138,8,219,0.3333333333333333,0.6301369863013698,0.0365296803652968,0.3926940639269406
Nagaland,Tuensang,2025-10,95,82,4,181,0.5248618784530387,0.4530386740331492,0.022099447513812154,0.4530386740331491
Nagaland,Tuensang,2025-11,66,61,8,135,0.4888888888888889,0.45185185185185184,0.05925925925925926,0.4348148148148148
Nagaland,Tuensang,2025-12,9,21,0,30,0.3,0.7,0.0,0.39
Nagaland,Wokha,2025-07,40,191,17,248,0.16129032258064516,0.7701612903225806,0.06854838709677419,0.33467741935483863
Nagaland,Wokha,2025-09,44,145,7,196,0.22448979591836735,0.7397959183673469,0.03571428571428571,0.36020408163265305
Nagaland,Wokha,2025-10,17,40,0,57,0.2982456140350877,0.7017543859649122,0.0,0.3894736842105263
Nagaland,Wokha,2025-11,12,19,6,37,0.32432432432432434,0.5135135135135135,0.16216216216216217,0.36486486486486486
Nagaland,Wokha,2025-12,5,15,0,20,0.25,0.75,0.0,0.375
Nagaland,Zunheboto,2025-07,48,277,24,349,0.13753581661891118,0.7936962750716332,0.06876790830945559,0.3275071633237822
Nagaland,Zunheboto,2025-09,27,88,11,126,0.21428571428571427,0.6984126984126984,0.0873015873015873,0.3468253968253968
Nagaland,Zunheboto,2025-10,31,129,3,163,0.1901840490797546,0.7914110429447853,0.018404907975460124,0.3533742331288343
Nagaland,Zunheboto,2025-11,17,81,9,107,0.1588785046728972,0.7570093457943925,0.08411214953271028,0.3308411214953271
Nagaland,Zunheboto,2025-12,8,8,0,16,0.5,0.5,0.0,0.44999999999999996
Odisha,ANGUL,2025-11,1,0,0,1,1.0,0.0,0.0,0.6
Odisha,ANUGUL,2025-09,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,0.49999999999999994
Odisha,ANUGUL,2025-10,3,0,0,3,1.0,0.0,0.0,0.6
Odisha,ANUGUL,2025-11,3,0,0,3,1.0,0.0,0.0,0.6
Odisha,ANUGUL,2025-12,4,0,0,4,1.0,0.0,0.0,0.6
Odisha,Angul,2025-09,1188,199,2,1389,0.8552915766738661,0.14326853851691865,0.0014398848092152627,0.5562994960403168
Odisha,Angul,2025-10,371,72,8,451,0.8226164079822617,0.15964523281596452,0.017738359201773836,0.5432372505543237
Odisha,Angul,2025-11,460,70,2,532,0.8646616541353384,0.13157894736842105,0.0037593984962406013,0.5586466165413534
Odisha,Angul,2025-12,563,72,2,637,0.8838304552590267,0.1130298273155416,0.0031397174254317113,0.5645211930926217
Odisha,Anugal,2025-10,0,2,0,2,0.0,1.0,0.0,0.3
Odisha,Anugal,2025-12,1,0,0,1,1.0,0.0,0.0,0.6
Odisha,Anugul,2025-09,77,13,0,90,0.8555555555555555,0.14444444444444443,0.0,0.5566666666666666
Odisha,Anugul,2025-10,19,4,0,23,0.8260869565217391,0.17391304347826086,0.0,0.5478260869565217
Odisha,Anugul,2025-11,32,11,0,43,0.7441860465116279,0.2558139534883721,0.0,0.5232558139534884
Odisha,Anugul,2025-12,31,7,0,38,0.8157894736842105,0.18421052631578946,0.0,0.5447368421052631
Odisha,Balangir,2025-09,1923,428,1,2352,0.8176020408163265,0.18197278911564627,0.00042517006802721087,0.5451955782312925
Odisha,Balangir,2025-10,923,239,23,1185,0.7789029535864979,0.20168776371308017,0.019409282700421943,0.5297890295358649
Odisha,Balangir,2025-11,791,189,31,1011,0.7823936696340257,0.18694362017804153,0.03066271018793274,0.5285855588526212
Odisha,Balangir,2025-12,945,176,1,1122,0.8422459893048129,0.1568627450980392,0.00089126559714795,0.5524955436720144
Odisha,Baleshwar,2025-09,406,106,0,512,0.79296875,0.20703125,0.0,0.537890625
Odisha,Baleshwar,2025-10,233,55,0,288,0.8090277777777778,0.1909722222222222,0.0,0.5427083333333333
Odisha,Baleshwar,2025-11,198,51,0,249,0.7951807228915663,0.20481927710843373,0.0,0.5385542168674698
Odisha,Baleshwar,2025-12,141,39,0,180,0.7833333333333333,0.21666666666666667,0.0,0.5349999999999999
Odisha,Baleswar,2025-09,2177,465,2,2644,0.823373676248109,0.1758698940998487,0.0007564296520423601,0.5468608169440242
Odisha,Baleswar,2025-10,1033,268,1,1302,0.793394777265745,0.20583717357910905,0.0007680491551459293,0.5378648233486942
