state,district,month,bio_age_5_17,bio_age_17_,total_bio_updates,child_bio_ratio,adult_bio_ratio,bio_risk_score,month_name
Madhya Pradesh,Mauganj,2025-12,21,207,228,0.09210526315789473,0.9078947368421053,0.3368421052631579,December
Madhya Pradesh,Morena,2025-03,13912,6993,20905,0.6654867256637168,0.3345132743362832,0.5661946902654867,March
Madhya Pradesh,Morena,2025-04,13836,6276,20112,0.6879474940334129,0.3120525059665871,0.5751789976133651,April
Madhya Pradesh,Morena,2025-05,14885,5592,20477,0.7269131220393612,0.27308687796063874,0.5907652488157444,May
Madhya Pradesh,Morena,2025-06,17497,6814,24311,0.7197153551890091,0.2802846448109909,0.5878861420756035,June
Madhya Pradesh,Morena,2025-07,13907,8309,22216,0.6259902772776378,0.37400972272236227,0.5503961109110551,July
Madhya Pradesh,Morena,2025-09,5092,4635,9727,0.523491312840547,0.47650868715945305,0.5093965251362188,September
Madhya Pradesh,Morena,2025-10,2237,2221,4458,0.5017945266935846,0.49820547330641546,0.5007178106774338,October
Madhya Pradesh,Morena,2025-11,5282,4264,9546,0.5533207626230882,0.4466792373769118,0.5213283050492352,November
Madhya Pradesh,Morena,2025-12,7818,5989,13807,0.5662345187223872,0.43376548127761283,0.5264938074889549,December
Madhya Pradesh,Narmadapuram,2025-03,167,686,853,0.19577960140679954,0.8042203985932005,0.3783118405627198,March
Madhya Pradesh,Narmadapuram,2025-04,194,781,975,0.19897435897435897,0.801025641025641,0.3795897435897435,April
Madhya Pradesh,Narmadapuram,2025-05,183,724,907,0.20176405733186328,0.7982359426681367,0.38070562293274524,May
Madhya Pradesh,Narmadapuram,2025-06,295,904,1199,0.24603836530442036,0.7539616346955796,0.3984153461217681,June
Madhya Pradesh,Narmadapuram,2025-07,201,924,1125,0.17866666666666667,0.8213333333333334,0.37146666666666667,July
Madhya Pradesh,Narmadapuram,2025-09,94,390,484,0.19421487603305784,0.8057851239669421,0.37768595041322306,September
Madhya Pradesh,Narmadapuram,2025-10,47,155,202,0.23267326732673269,0.7673267326732673,0.3930693069306931,October
Madhya Pradesh,Narmadapuram,2025-11,87,295,382,0.22774869109947643,0.7722513089005235,0.39109947643979054,November
Madhya Pradesh,Narmadapuram,2025-12,152,571,723,0.21023513139695713,0.7897648686030428,0.3840940525587828,December
Madhya Pradesh,Narsimhapur,2025-03,135,552,687,0.1965065502183406,0.8034934497816594,0.37860262008733625,March
Madhya Pradesh,Narsimhapur,2025-04,246,746,992,0.24798387096774194,0.7520161290322581,0.39919354838709675,April
Madhya Pradesh,Narsimhapur,2025-05,254,829,1083,0.234533702677747,0.765466297322253,0.3938134810710988,May
Madhya Pradesh,Narsimhapur,2025-06,353,1103,1456,0.24244505494505494,0.757554945054945,0.3969780219780219,June
Madhya Pradesh,Narsimhapur,2025-07,384,1402,1786,0.21500559910414332,0.7849944008958567,0.3860022396416573,July
Madhya Pradesh,Narsimhapur,2025-09,349,952,1301,0.2682551883166795,0.7317448116833205,0.4073020753266718,September
Madhya Pradesh,Narsimhapur,2025-10,281,445,726,0.38705234159779617,0.6129476584022039,0.45482093663911843,October
Madhya Pradesh,Narsimhapur,2025-11,330,639,969,0.34055727554179566,0.6594427244582043,0.4362229102167182,November
Madhya Pradesh,Narsimhapur,2025-12,353,995,1348,0.26186943620178044,0.7381305637982196,0.4047477744807122,December
Madhya Pradesh,Narsinghpur,2025-03,2155,2658,4813,0.4477456887596094,0.5522543112403906,0.47909827550384376,March
Madhya Pradesh,Narsinghpur,2025-04,4619,2734,7353,0.6281789745682035,0.37182102543179657,0.5512715898272814,April
Madhya Pradesh,Narsinghpur,2025-05,4437,3011,7448,0.5957303974221267,0.40426960257787325,0.5382921589688507,May
Madhya Pradesh,Narsinghpur,2025-06,5775,3512,9287,0.6218369764186498,0.3781630235813503,0.5487347905674599,June
Madhya Pradesh,Narsinghpur,2025-07,6634,4431,11065,0.5995481247175779,0.40045187528242204,0.5398192498870311,July
Madhya Pradesh,Narsinghpur,2025-09,3120,2796,5916,0.5273833671399595,0.4726166328600406,0.5109533468559838,September
Madhya Pradesh,Narsinghpur,2025-10,2897,1268,4165,0.6955582232893157,0.3044417767106843,0.5782232893157263,October
Madhya Pradesh,Narsinghpur,2025-11,3609,2051,5660,0.6376325088339223,0.36236749116607775,0.5550530035335689,November
Madhya Pradesh,Narsinghpur,2025-12,4760,2650,7410,0.6423751686909581,0.3576248313090418,0.5569500674763832,December
Madhya Pradesh,Neemuch,2025-03,2497,2092,4589,0.5441272608411418,0.4558727391588581,0.5176509043364568,March
Madhya Pradesh,Neemuch,2025-04,4755,2081,6836,0.6955822118197776,0.30441778818022236,0.578232884727911,April
Madhya Pradesh,Neemuch,2025-05,5948,3106,9054,0.6569472056549591,0.3430527943450409,0.5627788822619836,May
Madhya Pradesh,Neemuch,2025-06,6278,3534,9812,0.6398287810843865,0.36017121891561354,0.5559315124337546,June
Madhya Pradesh,Neemuch,2025-07,6047,4680,10727,0.5637177216369907,0.4362822783630092,0.5254870886547962,July
Madhya Pradesh,Neemuch,2025-09,2424,2177,4601,0.5268419908715497,0.47315800912845035,0.5107367963486199,September
Madhya Pradesh,Neemuch,2025-10,1013,709,1722,0.5882694541231127,0.41173054587688734,0.5353077816492451,October
Madhya Pradesh,Neemuch,2025-11,2583,1712,4295,0.6013969732246799,0.3986030267753201,0.540558789289872,November
Madhya Pradesh,Neemuch,2025-12,3334,2041,5375,0.6202790697674418,0.37972093023255815,0.5481116279069768,December
Madhya Pradesh,Niwari,2025-03,158,132,290,0.5448275862068965,0.45517241379310347,0.5179310344827586,March
Madhya Pradesh,Niwari,2025-04,257,181,438,0.58675799086758,0.4132420091324201,0.534703196347032,April
Madhya Pradesh,Niwari,2025-05,172,167,339,0.5073746312684366,0.49262536873156343,0.5029498525073747,May
Madhya Pradesh,Niwari,2025-06,152,173,325,0.4676923076923077,0.5323076923076923,0.4870769230769231,June
Madhya Pradesh,Niwari,2025-07,157,190,347,0.45244956772334294,0.547550432276657,0.4809798270893372,July
Madhya Pradesh,Niwari,2025-09,45,81,126,0.35714285714285715,0.6428571428571429,0.44285714285714284,September
Madhya Pradesh,Niwari,2025-10,31,27,58,0.5344827586206896,0.46551724137931033,0.5137931034482759,October
Madhya Pradesh,Niwari,2025-11,90,63,153,0.5882352941176471,0.4117647058823529,0.5352941176470588,November
Madhya Pradesh,Niwari,2025-12,132,87,219,0.6027397260273972,0.3972602739726027,0.5410958904109588,December
Madhya Pradesh,Pandhurna,2025-06,17,68,85,0.2,0.8,0.38,June
Madhya Pradesh,Pandhurna,2025-09,13,81,94,0.13829787234042554,0.8617021276595744,0.35531914893617017,September
Madhya Pradesh,Pandhurna,2025-10,10,37,47,0.2127659574468085,0.7872340425531915,0.3851063829787234,October
Madhya Pradesh,Pandhurna,2025-11,9,64,73,0.1232876712328767,0.8767123287671232,0.34931506849315064,November
Madhya Pradesh,Pandhurna,2025-12,29,49,78,0.3717948717948718,0.6282051282051282,0.44871794871794873,December
Madhya Pradesh,Panna,2025-03,4877,8614,13491,0.3615002594322141,0.6384997405677859,0.4446001037728856,March
Madhya Pradesh,Panna,2025-04,11063,6229,17292,0.6397756187832524,0.3602243812167476,0.555910247513301,April
Madhya Pradesh,Panna,2025-05,8098,4489,12587,0.6433621990943037,0.35663780090569636,0.5573448796377215,May
Madhya Pradesh,Panna,2025-06,9056,5017,14073,0.6435017409223336,0.35649825907766647,0.5574006963689334,June
Madhya Pradesh,Panna,2025-07,9743,6825,16568,0.5880613230323515,0.41193867696764846,0.5352245292129405,July
Madhya Pradesh,Panna,2025-09,3527,3880,7407,0.47617118941541786,0.5238288105845822,0.49046847576616714,September
Madhya Pradesh,Panna,2025-10,1505,1833,3338,0.4508687837028161,0.549131216297184,0.4803475134811264,October
Madhya Pradesh,Panna,2025-11,2698,3305,6003,0.44944194569381973,0.5505580543061802,0.47977677827752785,November
Madhya Pradesh,Panna,2025-12,3265,4015,7280,0.448489010989011,0.551510989010989,0.47939560439560436,December
Madhya Pradesh,Raisen,2025-03,3285,5491,8776,0.3743163172288058,0.6256836827711941,0.44972652689152226,March
Madhya Pradesh,Raisen,2025-04,12132,5580,17712,0.6849593495934959,0.3150406504065041,0.5739837398373984,April
Madhya Pradesh,Raisen,2025-05,14220,5558,19778,0.7189806856102741,0.28101931438972594,0.5875922742441095,May
Madhya Pradesh,Raisen,2025-06,11788,5644,17432,0.6762276273519964,0.3237723726480037,0.5704910509407985,June
Madhya Pradesh,Raisen,2025-07,10867,8123,18990,0.5722485518694049,0.42775144813059507,0.528899420747762,July
Madhya Pradesh,Raisen,2025-09,4770,5358,10128,0.4709715639810427,0.5290284360189573,0.488388625592417,September
Madhya Pradesh,Raisen,2025-10,2369,2759,5128,0.4619734789391576,0.5380265210608425,0.48478939157566303,October
Madhya Pradesh,Raisen,2025-11,3149,4004,7153,0.44023486648958476,0.5597651335104152,0.47609394659583393,November
Madhya Pradesh,Raisen,2025-12,5018,6533,11551,0.4344212622283785,0.5655787377716215,0.47376850489135136,December
Madhya Pradesh,Rajgarh,2025-03,10071,14023,24094,0.4179878808001992,0.5820121191998008,0.4671951523200797,March
Madhya Pradesh,Rajgarh,2025-04,14937,11041,25978,0.5749865270613597,0.4250134729386404,0.5299946108245439,April
Madhya Pradesh,Rajgarh,2025-05,12653,9470,22123,0.5719387063237354,0.4280612936762645,0.5287754825294941,May
Madhya Pradesh,Rajgarh,2025-06,14938,10552,25490,0.5860337387210671,0.41396626127893293,0.5344134954884269,June
Madhya Pradesh,Rajgarh,2025-07,14161,14443,28604,0.4950706194937771,0.5049293805062229,0.4980282477975108,July
Madhya Pradesh,Rajgarh,2025-09,3928,6349,10277,0.38221270798871265,0.6177872920112873,0.45288508319548504,September
Madhya Pradesh,Rajgarh,2025-10,2381,3087,5468,0.4354425749817118,0.5645574250182882,0.47417702999268474,October
Madhya Pradesh,Rajgarh,2025-11,4238,5229,9467,0.44766029365163196,0.552339706348368,0.4790641174606528,November
Madhya Pradesh,Rajgarh,2025-12,5759,7969,13728,0.41950757575757575,0.5804924242424242,0.4678030303030303,December
Madhya Pradesh,Ratlam,2025-03,4993,5623,10616,0.4703278070836473,0.5296721929163527,0.48813112283345894,March
Madhya Pradesh,Ratlam,2025-04,8712,5505,14217,0.6127875079130618,0.3872124920869382,0.5451150031652248,April
Madhya Pradesh,Ratlam,2025-05,10135,6574,16709,0.6065593392782332,0.3934406607217667,0.5426237357112933,May
Madhya Pradesh,Ratlam,2025-06,11493,7364,18857,0.6094818900143183,0.3905181099856817,0.5437927560057273,June
Madhya Pradesh,Ratlam,2025-07,12437,11016,23453,0.5302946318168251,0.4697053681831749,0.51211785272673,July
Madhya Pradesh,Ratlam,2025-09,3284,4221,7505,0.43757495003331115,0.5624250499666889,0.4750299800133244,September
Madhya Pradesh,Ratlam,2025-10,2381,2227,4608,0.5167100694444444,0.4832899305555556,0.5066840277777778,October
Madhya Pradesh,Ratlam,2025-11,6518,4544,11062,0.5892243717230158,0.4107756282769843,0.5356897486892063,November
Madhya Pradesh,Ratlam,2025-12,23657,4263,27920,0.8473137535816619,0.1526862464183381,0.6389255014326647,December
Madhya Pradesh,Rewa,2025-03,13084,10964,24048,0.5440785096473719,0.4559214903526281,0.5176314038589488,March
Madhya Pradesh,Rewa,2025-04,21559,8159,29718,0.725452587657312,0.2745474123426879,0.5901810350629247,April
Madhya Pradesh,Rewa,2025-05,19729,8248,27977,0.705186403116846,0.294813596883154,0.5820745612467384,May
Madhya Pradesh,Rewa,2025-06,19702,8476,28178,0.6991979558520832,0.30080204414791684,0.5796791823408333,June
Madhya Pradesh,Rewa,2025-07,18560,11058,29618,0.6266459585387264,0.37335404146127354,0.5506583834154906,July
Madhya Pradesh,Rewa,2025-09,9342,8294,17636,0.5297119528237696,0.47028804717623046,0.5118847811295079,September
Madhya Pradesh,Rewa,2025-10,4829,5287,10116,0.4773625939106366,0.5226374060893634,0.49094503756425467,October
Madhya Pradesh,Rewa,2025-11,5441,6299,11740,0.46345826235093696,0.536541737649063,0.48538330494037474,November
Madhya Pradesh,Rewa,2025-12,7542,8386,15928,0.47350577599196386,0.5264942240080361,0.4894023103967855,December
Madhya Pradesh,Sagar,2025-03,10882,12949,23831,0.4566321178297176,0.5433678821702824,0.48265284713188705,March
Madhya Pradesh,Sagar,2025-04,17815,10875,28690,0.6209480655280586,0.37905193447194147,0.5483792262112235,April
Madhya Pradesh,Sagar,2025-05,13782,7704,21486,0.6414409382853952,0.35855906171460483,0.556576375314158,May
Madhya Pradesh,Sagar,2025-06,22547,9845,32392,0.696066930106199,0.3039330698938009,0.5784267720424796,June
Madhya Pradesh,Sagar,2025-07,20512,12563,33075,0.6201662887377173,0.3798337112622827,0.5480665154950869,July
Madhya Pradesh,Sagar,2025-09,7402,7483,14885,0.4972791400738999,0.5027208599261,0.4989116560295599,September
Madhya Pradesh,Sagar,2025-10,3695,3677,7372,0.50122083559414,0.49877916440586,0.500488334237656,October
Madhya Pradesh,Sagar,2025-11,5848,6024,11872,0.4925876010781671,0.5074123989218329,0.49703504043126684,November
Madhya Pradesh,Sagar,2025-12,10361,8761,19122,0.5418366279677858,0.4581633720322142,0.5167346511871143,December
Madhya Pradesh,Satna,2025-03,7162,11270,18432,0.3885633680555556,0.6114366319444444,0.4554253472222222,March
Madhya Pradesh,Satna,2025-04,14637,7737,22374,0.6541968356127649,0.3458031643872352,0.561678734245106,April
Madhya Pradesh,Satna,2025-05,14010,7218,21228,0.6599773883550029,0.3400226116449972,0.5639909553420012,May
Madhya Pradesh,Satna,2025-06,14539,8010,22549,0.6447736041509601,0.35522639584903987,0.557909441660384,June
Madhya Pradesh,Satna,2025-07,15899,11855,27754,0.5728543633350148,0.42714563666498523,0.5291417453340059,July
Madhya Pradesh,Satna,2025-09,7279,8460,15739,0.46248173327403264,0.5375182667259674,0.48499269330961303,September
Madhya Pradesh,Satna,2025-10,5087,5162,10249,0.4963411064494097,0.5036588935505903,0.49853644257976387,October
Madhya Pradesh,Satna,2025-11,6780,6755,13535,0.5009235315847802,0.4990764684152198,0.5003694126339121,November
Madhya Pradesh,Satna,2025-12,11263,9590,20853,0.5401141322591474,0.45988586774085266,0.516045652903659,December
Madhya Pradesh,Sehore,2025-03,4438,8568,13006,0.341227125941873,0.658772874058127,0.4364908503767492,March
Madhya Pradesh,Sehore,2025-04,7883,8009,15892,0.49603574125346084,0.5039642587465392,0.49841429650138436,April
Madhya Pradesh,Sehore,2025-05,8701,7423,16124,0.5396303646737782,0.46036963532622177,0.5158521458695113,May
Madhya Pradesh,Sehore,2025-06,10218,9478,19696,0.5187855402112104,0.48121445978878963,0.5075142160844841,June
Madhya Pradesh,Sehore,2025-07,9373,12005,21378,0.4384413883431565,0.5615586116568435,0.4753765553372626,July
Madhya Pradesh,Sehore,2025-09,2730,4752,7482,0.3648757016840417,0.6351242983159583,0.4459502806736167,September
Madhya Pradesh,Sehore,2025-10,1799,2349,4148,0.4337029893924783,0.5662970106075217,0.4734811957569913,October
Madhya Pradesh,Sehore,2025-11,2761,4084,6845,0.4033601168736304,0.5966398831263696,0.4613440467494522,November
Madhya Pradesh,Sehore,2025-12,7075,6356,13431,0.526766435857345,0.47323356414265505,0.510706574342938,December
Madhya Pradesh,Seoni,2025-03,5711,5702,11413,0.5003942872163323,0.4996057127836677,0.5001577148865329,March
Madhya Pradesh,Seoni,2025-04,7581,4981,12562,0.6034867059385448,0.3965132940614552,0.5413946823754179,April
Madhya Pradesh,Seoni,2025-05,7207,5208,12415,0.5805074506645187,0.41949254933548125,0.5322029802658075,May
Madhya Pradesh,Seoni,2025-06,7048,5057,12105,0.5822387443205287,0.4177612556794713,0.5328954977282114,June
Madhya Pradesh,Seoni,2025-07,6960,6017,12977,0.5363335131386299,0.46366648686137013,0.514533405255452,July
Madhya Pradesh,Seoni,2025-09,3045,3763,6808,0.44726792009400707,0.5527320799059929,0.4789071680376028,September
Madhya Pradesh,Seoni,2025-10,1820,1720,3540,0.5141242937853108,0.4858757062146893,0.5056497175141244,October
Madhya Pradesh,Seoni,2025-11,2491,3103,5594,0.44529853414372544,0.5547014658562746,0.47811941365749017,November
Madhya Pradesh,Seoni,2025-12,3989,4349,8338,0.4784120892300312,0.5215879107699688,0.4913648356920125,December
Madhya Pradesh,Shahdol,2025-03,3159,7894,11053,0.28580475888898943,0.7141952411110106,0.4143219035555957,March
Madhya Pradesh,Shahdol,2025-04,6560,6310,12870,0.5097125097125097,0.4902874902874903,0.5038850038850039,April
Madhya Pradesh,Shahdol,2025-05,6223,4920,11143,0.5584671991384725,0.4415328008615274,0.523386879655389,May
Madhya Pradesh,Shahdol,2025-06,9612,7047,16659,0.5769854132901134,0.42301458670988656,0.5307941653160454,June
Madhya Pradesh,Shahdol,2025-07,6589,6905,13494,0.4882910923373351,0.5117089076626649,0.495316436934934,July
Madhya Pradesh,Shahdol,2025-09,3263,4660,7923,0.4118389498927174,0.5881610501072826,0.4647355799570869,September
Madhya Pradesh,Shahdol,2025-10,1755,2263,4018,0.43678446988551517,0.5632155301144848,0.47471378795420605,October
Madhya Pradesh,Shahdol,2025-11,2298,3060,5358,0.42889137737961924,0.5711086226203808,0.4715565509518477,November
Madhya Pradesh,Shahdol,2025-12,5954,6100,12054,0.493943919031027,0.5060560809689729,0.4975775676124108,December
Madhya Pradesh,Shajapur,2025-03,7862,8321,16183,0.4858184514614101,0.5141815485385899,0.49432738058456405,March
Madhya Pradesh,Shajapur,2025-04,10065,7725,17790,0.5657672849915683,0.4342327150084317,0.5263069139966272,April
Madhya Pradesh,Shajapur,2025-05,9285,7605,16890,0.5497335701598579,0.4502664298401421,0.5198934280639431,May
Madhya Pradesh,Shajapur,2025-06,12774,10517,23291,0.5484521918337555,0.45154780816624446,0.5193808767335022,June
Madhya Pradesh,Shajapur,2025-07,10378,11557,21935,0.47312514246637793,0.5268748575336221,0.48925005698655116,July
Madhya Pradesh,Shajapur,2025-09,3525,5511,9036,0.3901062416998672,0.6098937583001328,0.4560424966799469,September
Madhya Pradesh,Shajapur,2025-10,1823,2344,4167,0.437485001199904,0.562514998800096,0.4749940004799616,October
Madhya Pradesh,Shajapur,2025-11,2972,4549,7521,0.39516021805610957,0.6048397819438904,0.45806408722244385,November
Madhya Pradesh,Shajapur,2025-12,4196,5632,9828,0.42694342694342696,0.5730565730565731,0.47077737077737075,December
Madhya Pradesh,Sheopur,2025-03,3043,3816,6859,0.44365067794139085,0.5563493220586091,0.4774602711765563,March
Madhya Pradesh,Sheopur,2025-04,4582,2633,7215,0.635065835065835,0.3649341649341649,0.5540263340263339,April
Madhya Pradesh,Sheopur,2025-05,5608,2771,8379,0.6692922783148347,0.33070772168516527,0.5677169113259338,May
Madhya Pradesh,Sheopur,2025-06,7522,3417,10939,0.6876314105494103,0.31236858945058965,0.5750525642197641,June
Madhya Pradesh,Sheopur,2025-07,5450,3814,9264,0.5882987910189983,0.4117012089810017,0.5353195164075993,July
Madhya Pradesh,Sheopur,2025-09,1670,1958,3628,0.46030871003307605,0.539691289966924,0.4841234840132304,September
Madhya Pradesh,Sheopur,2025-10,600,794,1394,0.430416068866571,0.569583931133429,0.4721664275466284,October
Madhya Pradesh,Sheopur,2025-11,1458,1768,3226,0.4519528828270304,0.5480471171729696,0.48078115313081216,November
Madhya Pradesh,Sheopur,2025-12,2907,2457,5364,0.5419463087248322,0.45805369127516776,0.5167785234899329,December
Madhya Pradesh,Shivpuri,2025-03,9627,7104,16731,0.5753989600143447,0.42460103998565535,0.5301595840057378,March
